AÑO,CCAA,KG RECOGIDOS,HABITANTES,CONTENEDOR
2009,COMUNIDAD VALENCIANA,136680,28432,Amarillo
2009,COMUNIDAD VALENCIANA,82580,10021,Amarillo
2009,COMUNIDAD VALENCIANA,187089,19385,Amarillo
2009,COMUNIDAD VALENCIANA,39700,3694,Amarillo
2009,COMUNIDAD VALENCIANA,20100,2793,Amarillo
2009,COMUNIDAD VALENCIANA,318840,29173,Amarillo
2009,COMUNIDAD VALENCIANA,12650,2821,Amarillo
2009,COMUNIDAD VALENCIANA,7527,1364,Amarillo
2009,COMUNIDAD VALENCIANA,199240,8725,Amarillo
2009,COMUNIDAD VALENCIANA,121670,21481,Amarillo
2009,COMUNIDAD VALENCIANA,89080,9908,Amarillo
2009,COMUNIDAD VALENCIANA,65660,29228,Amarillo
2009,COMUNIDAD VALENCIANA,550160,31140,Amarillo
2009,COMUNIDAD VALENCIANA,68300,13056,Amarillo
2009,COMUNIDAD VALENCIANA,97910,25362,Amarillo
2009,COMUNIDAD VALENCIANA,69960,21424,Amarillo
2009,COMUNIDAD VALENCIANA,262710,50626,Amarillo
2009,COMUNIDAD VALENCIANA,62840,7480,Amarillo
2009,COMUNIDAD VALENCIANA,191420,25441,Amarillo
2009,COMUNIDAD VALENCIANA,40300,4813,Amarillo
2009,COMUNIDAD VALENCIANA,121910,11594,Amarillo
2009,COMUNIDAD VALENCIANA,322100,26381,Amarillo
2009,COMUNIDAD VALENCIANA,33245,3589,Amarillo
2009,COMUNIDAD VALENCIANA,2704,571,Amarillo
2009,COMUNIDAD VALENCIANA,2928,601,Amarillo
2009,COMUNIDAD VALENCIANA,196640,26043,Amarillo
2009,COMUNIDAD VALENCIANA,318800,51507,Amarillo
2009,COMUNIDAD VALENCIANA,40088,2773,Amarillo
2009,COMUNIDAD VALENCIANA,230360,26552,Amarillo
2009,COMUNIDAD VALENCIANA,65340,9353,Amarillo
2009,COMUNIDAD VALENCIANA,90440,6955,Amarillo
2009,COMUNIDAD VALENCIANA,1230960,228348,Amarillo
2009,COMUNIDAD VALENCIANA,218460,30633,Amarillo
2009,COMUNIDAD VALENCIANA,38140,4889,Amarillo
2009,COMUNIDAD VALENCIANA,2298942,331750,Amarillo
2009,COMUNIDAD VALENCIANA,14138,1566,Amarillo
2009,COMUNIDAD VALENCIANA,123760,13140,Amarillo
2009,COMUNIDAD VALENCIANA,157200,23245,Amarillo
2009,COMUNIDAD VALENCIANA,570040,76927,Amarillo
2009,COMUNIDAD VALENCIANA,969560,92828,Amarillo
2009,COMUNIDAD VALENCIANA,490573,71761,Amarillo
2009,COMUNIDAD VALENCIANA,91770,15084,Amarillo
2009,COMUNIDAD VALENCIANA,317020,24093,Amarillo
2009,COMUNIDAD VALENCIANA,139520,20655,Amarillo
2009,COMUNIDAD VALENCIANA,8021,444,Amarillo
2009,COMUNIDAD VALENCIANA,62395,4647,Amarillo
2009,COMUNIDAD VALENCIANA,8182390,807200,Amarillo
2009,COMUNIDAD VALENCIANA,115120,30478,Amarillo
2009,COMUNIDAD VALENCIANA,186212,28279,Amarillo
2009,COMUNIDAD VALENCIANA,13377,926,Amarillo
2009,COMUNIDAD VALENCIANA,38720,7006,Amarillo
2009,COMUNIDAD VALENCIANA,17734,1341,Amarillo
2009,COMUNIDAD VALENCIANA,102800,12835,Amarillo
2009,COMUNIDAD VALENCIANA,497270,61941,Amarillo
2009,COMUNIDAD VALENCIANA,119340,11092,Amarillo
2009,COMUNIDAD VALENCIANA,182240,21973,Amarillo
2009,COMUNIDAD VALENCIANA,368460,43740,Amarillo
2009,COMUNIDAD VALENCIANA,67825,2168,Amarillo
2009,COMUNIDAD VALENCIANA,10143,1759,Amarillo
2009,COMUNIDAD VALENCIANA,36223,4316,Amarillo
2009,COMUNIDAD VALENCIANA,18285,1510,Amarillo
2009,COMUNIDAD VALENCIANA,7341,577,Amarillo
2009,COMUNIDAD VALENCIANA,62978,6259,Amarillo
2009,COMUNIDAD VALENCIANA,341530,43892,Amarillo
2009,COMUNIDAD VALENCIANA,152360,18364,Amarillo
2009,COMUNIDAD VALENCIANA,93611,14824,Amarillo
2009,COMUNIDAD VALENCIANA,4652,396,Amarillo
2009,COMUNIDAD VALENCIANA,411020,70280,Amarillo
2009,COMUNIDAD VALENCIANA,236820,27912,Amarillo
2009,COMUNIDAD VALENCIANA,20905,2339,Amarillo
2009,EXTREMADURA,270600,33177,Amarillo
2009,EXTREMADURA,42180,8396,Amarillo
2009,EXTREMADURA,306140,35334,Amarillo
2009,EXTREMADURA,85500,10177,Amarillo
2009,EXTREMADURA,213860,15973,Amarillo
2009,EXTREMADURA,20548,3646,Amarillo
2009,EXTREMADURA,376360,25576,Amarillo
2009,EXTREMADURA,196540,16218,Amarillo
2009,EXTREMADURA,4660,733,Amarillo
2009,EXTREMADURA,105980,12868,Amarillo
2009,EXTREMADURA,513900,40105,Amarillo
2009,EXTREMADURA,43660,9282,Amarillo
2009,EXTREMADURA,35320,5429,Amarillo
2009,EXTREMADURA,62320,5943,Amarillo
2009,EXTREMADURA,92760,11814,Amarillo
2009,EXTREMADURA,23260,3676,Amarillo
2009,EXTREMADURA,98380,7803,Amarillo
2009,EXTREMADURA,68900,8107,Amarillo
2009,EXTREMADURA,100720,9860,Amarillo
2009,EXTREMADURA,49800,7983,Amarillo
2009,EXTREMADURA,262120,31037,Amarillo
2009,EXTREMADURA,45560,5657,Amarillo
2009,EXTREMADURA,63160,6155,Amarillo
2009,EXTREMADURA,50600,5277,Amarillo
2009,EXTREMADURA,72260,6939,Amarillo
2009,EXTREMADURA,63340,7365,Amarillo
2009,EXTREMADURA,34520,2655,Amarillo
2009,EXTREMADURA,26540,5348,Amarillo
2009,EXTREMADURA,42860,2737,Amarillo
2009,EXTREMADURA,60346,6461,Amarillo
2009,EXTREMADURA,1089200,92187,Amarillo
2009,EXTREMADURA,46121,4894,Amarillo
2009,EXTREMADURA,139560,10241,Amarillo
2009,EXTREMADURA,72880,4555,Amarillo
2009,EXTREMADURA,218060,25775,Amarillo
2009,EXTREMADURA,837500,55568,Amarillo
2009,EXTREMADURA,369210,17103,Amarillo
2009,EXTREMADURA,49680,5772,Amarillo
2009,EXTREMADURA,116600,11388,Amarillo
2009,EXTREMADURA,41880,4399,Amarillo
2009,EXTREMADURA,1792460,146832,Amarillo
2009,EXTREMADURA,51869,4461,Amarillo
2009,EXTREMADURA,46720,4396,Amarillo
2009,EXTREMADURA,54960,8788,Amarillo
2009,EXTREMADURA,9740,2519,Amarillo
2009,EXTREMADURA,49940,7397,Amarillo
2009,EXTREMADURA,117220,13201,Amarillo
2009,EXTREMADURA,107680,15556,Amarillo
2009,EXTREMADURA,59800,5676,Amarillo
2009,EXTREMADURA,29020,6525,Amarillo
2009,EXTREMADURA,88060,9556,Amarillo
2009,EXTREMADURA,31300,6687,Amarillo
2009,EXTREMADURA,39160,4082,Amarillo
2009,EXTREMADURA,145520,16939,Amarillo
2009,EXTREMADURA,65000,11531,Amarillo
2009,EXTREMADURA,60600,9383,Amarillo
2009,EXTREMADURA,16700,2965,Amarillo
2009,EXTREMADURA,187980,14686,Amarillo
2009,EXTREMADURA,87020,16360,Amarillo
2009,EXTREMADURA,73360,14362,Amarillo
2009,EXTREMADURA,42980,4287,Amarillo
2009,EXTREMADURA,6700,619,Amarillo
2009,EXTREMADURA,82580,10436,Amarillo
2009,EXTREMADURA,8000,1107,Amarillo
2009,EXTREMADURA,12380,1116,Amarillo
2009,EXTREMADURA,9520,2815,Amarillo
2009,GALICIA,39320,5063,Amarillo
2009,GALICIA,89400,6096,Amarillo
2009,GALICIA,15805,2210,Amarillo
2009,GALICIA,28005,4481,Amarillo
2009,GALICIA,168580,16972,Amarillo
2009,GALICIA,26540,4266,Amarillo
2009,GALICIA,71230,12982,Amarillo
2009,GALICIA,270590,17625,Amarillo
2009,GALICIA,19680,3478,Amarillo
2009,GALICIA,46400,6537,Amarillo
2009,GALICIA,360,1388,Amarillo
2009,GALICIA,13497,2749,Amarillo
2009,GALICIA,18369,4638,Amarillo
2009,GALICIA,209140,17216,Amarillo
2009,GALICIA,39640,3125,Amarillo
2009,GALICIA,80156,9140,Amarillo
2009,GALICIA,69615,7938,Amarillo
2009,GALICIA,63250,4844,Amarillo
2009,GALICIA,90290,6462,Amarillo
2009,GALICIA,8710,1169,Amarillo
2009,GALICIA,52580,4781,Amarillo
2009,GALICIA,8116,1433,Amarillo
2009,GALICIA,16467,3089,Amarillo
2009,GALICIA,150088,17114,Amarillo
2009,GALICIA,101240,8561,Amarillo
2009,GALICIA,34280,6381,Amarillo
2009,GALICIA,40600,6469,Amarillo
2009,GALICIA,195630,22750,Amarillo
2009,GALICIA,16400,1430,Amarillo
2009,GALICIA,8580,3178,Amarillo
2009,GALICIA,9633,1240,Amarillo
2009,GALICIA,60569,4617,Amarillo
2009,GALICIA,157180,13983,Amarillo
2009,GALICIA,27465,6651,Amarillo
2009,GALICIA,19194,2113,Amarillo
2009,GALICIA,51600,3287,Amarillo
2009,GALICIA,37200,5045,Amarillo
2009,GALICIA,15430,1719,Amarillo
2009,GALICIA,30100,4445,Amarillo
2009,GALICIA,18648,3498,Amarillo
2009,GALICIA,155090,14040,Amarillo
2009,GALICIA,83160,8890,Amarillo
2009,GALICIA,28297,4528,Amarillo
2009,GALICIA,102040,11976,Amarillo
2009,GALICIA,16010,3877,Amarillo
2009,GALICIA,49742,5690,Amarillo
2009,GALICIA,109540,17562,Amarillo
2009,GALICIA,6720,1838,Amarillo
2009,GALICIA,22243,1822,Amarillo
2009,GALICIA,16210,2162,Amarillo
2009,GALICIA,46000,6320,Amarillo
2009,GALICIA,20580,2181,Amarillo
2009,GALICIA,62798,10175,Amarillo
2009,GALICIA,18982,4782,Amarillo
2009,GALICIA,45064,6207,Amarillo
2009,GALICIA,13330,4638,Amarillo
2009,GALICIA,61620,8316,Amarillo
2009,GALICIA,149040,21368,Amarillo
2009,GALICIA,132440,18549,Amarillo
2009,GALICIA,22480,2631,Amarillo
2009,GALICIA,5590,2405,Amarillo
2009,GALICIA,261860,49200,Amarillo
2009,GALICIA,61160,10944,Amarillo
2009,GALICIA,28180,8031,Amarillo
2009,GALICIA,25240,4832,Amarillo
2009,GALICIA,18010,3549,Amarillo
2009,GALICIA,6850,1840,Amarillo
2009,GALICIA,91000,5682,Amarillo
2009,GALICIA,10151,3176,Amarillo
2009,GALICIA,15258,2133,Amarillo
2009,GALICIA,44308,6484,Amarillo
2009,GALICIA,17420,3110,Amarillo
2009,GALICIA,21656,5725,Amarillo
2009,GALICIA,225570,30653,Amarillo
2009,GALICIA,26520,1607,Amarillo
2009,GALICIA,53120,1439,Amarillo
2009,GALICIA,144020,13620,Amarillo
2009,GALICIA,111780,9975,Amarillo
2009,GALICIA,277120,21886,Amarillo
2009,GALICIA,29230,3820,Amarillo
2009,GALICIA,24837,4245,Amarillo
2009,GALICIA,6345,5275,Amarillo
2009,GALICIA,7300,4046,Amarillo
2009,GALICIA,35040,7901,Amarillo
2009,GALICIA,467320,25879,Amarillo
2009,GALICIA,928520,95416,Amarillo
2009,GALICIA,18378,2569,Amarillo
2009,GALICIA,5790,3041,Amarillo
2009,GALICIA,152440,21130,Amarillo
2009,GALICIA,72798,18709,Amarillo
2009,GALICIA,99366,25537,Amarillo
2009,GALICIA,48153,12375,Amarillo
2009,GALICIA,77980,3555,Amarillo
2009,GALICIA,187970,16052,Amarillo
2009,GALICIA,35200,1432,Amarillo
2009,GALICIA,106620,10643,Amarillo
2009,GALICIA,64093,15406,Amarillo
2009,GALICIA,28880,5935,Amarillo
2009,GALICIA,35360,6513,Amarillo
2009,GALICIA,2650090,295703,Amarillo
2009,GALICIA,23590,2070,Amarillo
2009,GALICIA,69220,6986,Amarillo
2009,GALICIA,22910,3509,Amarillo
2009,GALICIA,10271,1436,Amarillo
2009,GALICIA,17610,4399,Amarillo
2009,GALICIA,48240,9166,Amarillo
2009,GALICIA,130050,13476,Amarillo
2009,GALICIA,1325720,94339,Amarillo
2009,GALICIA,70470,10577,Amarillo
2009,GALICIA,10209,3194,Amarillo
2009,GALICIA,4017,1559,Amarillo
2009,GALICIA,379960,27430,Amarillo
2009,GALICIA,250730,9854,Amarillo
2009,GALICIA,67120,5491,Amarillo
2009,GALICIA,230950,11578,Amarillo
2009,GALICIA,203610,30036,Amarillo
2009,GALICIA,8440,1718,Amarillo
2009,GALICIA,42380,3894,Amarillo
2009,GALICIA,553380,80749,Amarillo
2009,GALICIA,257580,11384,Amarillo
2009,GALICIA,7518,2918,Amarillo
2009,GALICIA,131640,15842,Amarillo
2009,GALICIA,212450,9934,Amarillo
2009,GALICIA,5722,3631,Amarillo
2009,GALICIA,79675,9016,Amarillo
2009,GALICIA,18484,4886,Amarillo
2009,GALICIA,1369360,107057,Amarillo
2009,GALICIA,41490,7311,Amarillo
2009,GALICIA,223400,12534,Amarillo
2009,GALICIA,56460,5553,Amarillo
2009,GALICIA,493960,37008,Amarillo
2009,GALICIA,40506,5579,Amarillo
2009,GALICIA,73531,5605,Amarillo
2009,GALICIA,27860,4603,Amarillo
2009,GALICIA,87420,5326,Amarillo
2009,GALICIA,23420,1550,Amarillo
2009,GALICIA,60700,5907,Amarillo
2009,GALICIA,25923,4430,Amarillo
2009,GALICIA,1280,1274,Amarillo
2009,GALICIA,60537,4959,Amarillo
2009,GALICIA,864660,74696,Amarillo
2009,GALICIA,218000,14169,Amarillo
2009,GALICIA,21332,1713,Amarillo
2009,GALICIA,39220,9086,Amarillo
2009,GALICIA,5380,2274,Amarillo
2009,GALICIA,43650,4724,Amarillo
2009,GALICIA,40880,5597,Amarillo
2009,GALICIA,71170,7691,Amarillo
2009,GALICIA,127560,9171,Amarillo
2009,GALICIA,9325,1507,Amarillo
2009,GALICIA,332100,18730,Amarillo
2009,GALICIA,28220,2348,Amarillo
2009,GALICIA,23258,3252,Amarillo
2009,GALICIA,2200,1733,Amarillo
2009,GALICIA,6796,729,Amarillo
2009,GALICIA,14623,3032,Amarillo
2009,GALICIA,20040,2722,Amarillo
2009,GALICIA,39928,3206,Amarillo
2009,GALICIA,83160,7547,Amarillo
2009,GALICIA,90640,6804,Amarillo
2009,GALICIA,29690,3192,Amarillo
2009,GALICIA,132700,17869,Amarillo
2009,GALICIA,16270,4471,Amarillo
2009,GALICIA,42199,6573,Amarillo
2009,GALICIA,3252,860,Amarillo
2009,GALICIA,127200,14504,Amarillo
2009,GALICIA,23184,4349,Amarillo
2009,GALICIA,41760,4088,Amarillo
2009,GALICIA,186840,19486,Amarillo
2009,GALICIA,19940,736,Amarillo
2009,GALICIA,50200,5328,Amarillo
2009,GALICIA,17060,1435,Amarillo
2009,GALICIA,25760,4977,Amarillo
2009,GALICIA,4693,1822,Amarillo
2009,GALICIA,61840,5475,Amarillo
2009,GALICIA,9740,5050,Amarillo
2009,GALICIA,13720,1628,Amarillo
2009,GALICIA,3711,616,Amarillo
2009,GALICIA,28424,3143,Amarillo
2009,GALICIA,42940,3434,Amarillo
2009,GALICIA,75220,11079,Amarillo
2009,GALICIA,132900,4928,Amarillo
2009,GALICIA,161780,10404,Amarillo
2009,GALICIA,200600,11264,Amarillo
2009,GALICIA,100650,13713,Amarillo
2009,GALICIA,33029,2732,Amarillo
2009,GALICIA,140810,9880,Amarillo
2009,GALICIA,9720,1991,Amarillo
2009,GALICIA,20220,4336,Amarillo
2009,GALICIA,1392,117,Amarillo
2009,GALICIA,76230,3024,Amarillo
2009,GALICIA,123680,5172,Amarillo
2009,GALICIA,11115,2652,Amarillo
2009,GALICIA,14099,3457,Amarillo
2009,GALICIA,12880,4517,Amarillo
2009,GALICIA,45360,7376,Amarillo
2009,GALICIA,17060,1384,Amarillo
2009,GALICIA,21346,2350,Amarillo
2009,GALICIA,80200,7511,Amarillo
2009,GALICIA,62100,3485,Amarillo
2009,GALICIA,2779,463,Amarillo
2009,GALICIA,33740,5459,Amarillo
2009,GALICIA,8668,2293,Amarillo
2009,GALICIA,26350,8300,Amarillo
2009,GALICIA,27260,1289,Amarillo
2009,GALICIA,5640,710,Amarillo
2009,GALICIA,18848,2382,Amarillo
2009,GALICIA,6018,997,Amarillo
2009,GALICIA,686710,37329,Amarillo
2009,LA RIOJA,1906240,150071,Amarillo
2009,LA RIOJA,2663740,164522,Amarillo
2009,MADRID,1802540,89918,Amarillo
2009,MADRID,2448920,116455,Amarillo
2009,MADRID,675700,40654,Amarillo
2009,MADRID,770200,22267,Amarillo
2009,MADRID,187020,6111,Amarillo
2009,MADRID,3903740,203645,Amarillo
2009,MADRID,89260,6160,Amarillo
2009,MADRID,135060,8493,Amarillo
2009,MADRID,46970,2018,Amarillo
2009,MADRID,1018720,40606,Amarillo
2009,MADRID,203680,12198,Amarillo
2009,MADRID,170260,7474,Amarillo
2009,MADRID,158880,5252,Amarillo
2009,MADRID,164760,6670,Amarillo
2009,MADRID,16080,2424,Amarillo
2009,MADRID,948140,42649,Amarillo
2009,MADRID,103760,5811,Amarillo
2009,MADRID,171440,7580,Amarillo
2009,MADRID,309520,8492,Amarillo
2009,MADRID,4119900,194791,Amarillo
2009,MADRID,1727944,108051,Amarillo
2009,MADRID,78937999,3213271,Amarillo
2009,MADRID,81180,4109,Amarillo
2009,MADRID,163340,6933,Amarillo
2009,MADRID,898640,42445,Amarillo
2009,MADRID,176480,8188,Amarillo
2009,MADRID,1281680,64808,Amarillo
2009,MADRID,295680,12357,Amarillo
2009,MADRID,947180,50309,Amarillo
2009,MADRID,90260,5022,Amarillo
2009,MADRID,2567526,164043,Amarillo
2009,MADRID,462320,17584,Amarillo
2009,MADRID,94480,6223,Amarillo
2009,MADRID,1111600,52224,Amarillo
2009,MADRID,148260,6970,Amarillo
2009,MADRID,152428,9161,Amarillo
2009,MADRID,64480,6427,Amarillo
2009,MADRID,25530,1432,Amarillo
2009,MADRID,1392240,54658,Amarillo
2009,MADRID,293934,11804,Amarillo
2009,MADRID,404520,14873,Amarillo
2009,MADRID,141352,4633,Amarillo
2009,MADRID,49540,3924,Amarillo
2009,MADRID,392200,31261,Amarillo
2009,MADRID,268380,14318,Amarillo
2009,MADRID,1149980,58623,Amarillo
2009,MADRID,3205372,184209,Amarillo
2009,MADRID,192180,7457,Amarillo
2009,MADRID,171900,8127,Amarillo
2009,MADRID,83100,4558,Amarillo
2009,MADRID,446520,23003,Amarillo
2009,MADRID,123362,7087,Amarillo
2009,MADRID,204120,11318,Amarillo
2009,MADRID,91280,2675,Amarillo
2009,MADRID,454160,17346,Amarillo
2009,MADRID,21440,1939,Amarillo
2009,MADRID,78120,2417,Amarillo
2009,MADRID,33160,2903,Amarillo
2009,MADRID,18002,2060,Amarillo
2009,MADRID,255100,21231,Amarillo
2009,MADRID,52340,2459,Amarillo
2009,MADRID,53000,1469,Amarillo
2009,MADRID,107560,3773,Amarillo
2009,MADRID,2045680,81365,Amarillo
2009,MADRID,162740,7888,Amarillo
2009,MADRID,1727740,72414,Amarillo
2009,MADRID,24760,1331,Amarillo
2009,MADRID,40280,838,Amarillo
2009,MADRID,136640,6210,Amarillo
2009,MADRID,177740,11242,Amarillo
2009,MADRID,1841500,83428,Amarillo
2009,MADRID,50060,6182,Amarillo
2009,MADRID,603920,29553,Amarillo
2009,MADRID,4484880,167997,Amarillo
2009,MADRID,1913968,41807,Amarillo
2009,MADRID,201580,17379,Amarillo
2009,MADRID,2708288,206275,Amarillo
2009,MADRID,506470,20058,Amarillo
2009,MADRID,649620,26248,Amarillo
2009,MADRID,224040,8381,Amarillo
2009,MADRID,219480,9275,Amarillo
2009,MADRID,192480,14763,Amarillo
2009,MADRID,207120,7972,Amarillo
2009,MADRID,59660,3044,Amarillo
2009,MADRID,48380,2703,Amarillo
2009,MADRID,295748,10890,Amarillo
2009,MADRID,683179,16425,Amarillo
2009,MADRID,139100,3558,Amarillo
2009,MADRID,1691199,107514,Amarillo
2009,MADRID,205660,19345,Amarillo
2009,MADRID,144879,5406,Amarillo
2009,MADRID,107880,4231,Amarillo
2009,MADRID,121860,6079,Amarillo
2009,MADRID,311620,11424,Amarillo
2009,MADRID,24080,602,Amarillo
2009,MADRID,41590,1170,Amarillo
2009,MADRID,114260,2804,Amarillo
2009,MADRID,56580,1609,Amarillo
2009,MADRID,56400,2068,Amarillo
2009,MADRID,121560,5191,Amarillo
2009,MADRID,103800,3159,Amarillo
2009,MADRID,93060,3273,Amarillo
2009,MADRID,79440,6478,Amarillo
2009,MADRID,615040,22301,Amarillo
2009,MADRID,690680,20574,Amarillo
2009,MADRID,87740,4901,Amarillo
2009,MADRID,249180,12089,Amarillo
2009,MADRID,90250,5442,Amarillo
2009,MADRID,643084,23967,Amarillo
2009,NAVARRA,112860,10026,Amarillo
2009,NAVARRA,283680,22548,Amarillo
2009,NAVARRA,8289170,338348,Amarillo
2009,NAVARRA,583300,31611,Amarillo
2009,NAVARRA,379180,26968,Amarillo
2009,NAVARRA,149290,11306,Amarillo
2009,NAVARRA,260740,20447,Amarillo
2009,NAVARRA,1563100,86273,Amarillo
2009,PAIS VASCO,8923106,678304,Amarillo
2009,PAIS VASCO,920725,68664,Amarillo
2009,PAIS VASCO,3610960,232477,Amarillo
2009,PAIS VASCO,221380,16466,Amarillo
2009,PAIS VASCO,821545,59136,Amarillo
2009,PAIS VASCO,611112,33853,Amarillo
2009,PAIS VASCO,988028,81260,Amarillo
2009,PAIS VASCO,29380,902,Amarillo
2009,PAIS VASCO,316670,11442,Amarillo
2009,PAIS VASCO,164820,8220,Amarillo
2009,PAIS VASCO,191395,14157,Amarillo
2009,PAIS VASCO,73940,3175,Amarillo
2009,PAIS VASCO,180900,11283,Amarillo
2009,PAIS VASCO,700695,72240,Amarillo
2009,PAIS VASCO,557795,40981,Amarillo
2009,PAIS VASCO,1161500,77229,Amarillo
2009,PAIS VASCO,5087500,303092,Amarillo
2009,PAIS VASCO,4543870,353340,Amarillo
2009,PAIS VASCO,221329,16068,Amarillo
2009,PAIS VASCO,132420,8283,Amarillo
2009,PAIS VASCO,116870,4827,Amarillo
2009,PAIS VASCO,660600,61711,Amarillo
2009,REGION DE MURCIA,109960,19417,Amarillo
2009,REGION DE MURCIA,231440,28976,Amarillo
2009,REGION DE MURCIA,841900,62407,Amarillo
2009,REGION DE MURCIA,104700,14948,Amarillo
2009,REGION DE MURCIA,86740,25348,Amarillo
2009,REGION DE MURCIA,145260,30653,Amarillo
2009,REGION DE MURCIA,2291340,210376,Amarillo
2009,REGION DE MURCIA,81020,13612,Amarillo
2009,REGION DE MURCIA,419040,35144,Amarillo
2009,REGION DE MURCIA,354460,12987,Amarillo
2009,REGION DE MURCIA,3863220,430571,Amarillo
2009,REGION DE MURCIA,424440,30351,Amarillo
2009,REGION DE MURCIA,178580,18280,Amarillo
2009,REGION DE MURCIA,105350,17107,Amarillo
2009,REGION DE MURCIA,203120,40458,Amarillo
2009,REGION DE MURCIA,390640,34869,Amarillo
2009,REGION DE MURCIA,60080,6226,Amarillo
2009,REGION DE MURCIA,76820,14925,Amarillo
2009,REGION DE MURCIA,259660,26240,Amarillo
2009,REGION DE MURCIA,125100,8424,Amarillo
2009,REGION DE MURCIA,421690,90924,Amarillo
2009,REGION DE MURCIA,141610,34101,Amarillo
2009,REGION DE MURCIA,74880,12374,Amarillo
2009,REGION DE MURCIA,169840,16188,Amarillo
2009,REGION DE MURCIA,106080,10569,Amarillo
2009,REGION DE MURCIA,3306,1546,Amarillo
2009,REGION DE MURCIA,89140,16942,Amarillo
2009,REGION DE MURCIA,97620,34351,Amarillo
2009,REGION DE MURCIA,4408,2186,Amarillo
2009,REGION DE MURCIA,3306,956,Amarillo
2009,REGION DE MURCIA,223080,23272,Amarillo
2009,REGION DE MURCIA,94780,6904,Amarillo
2009,REGION DE MURCIA,309360,20456,Amarillo
2009,REGION DE MURCIA,8816,1381,Amarillo
2009,REGION DE MURCIA,2204,604,Amarillo
2009,REGION DE MURCIA,166000,9759,Amarillo
2009,REGION DE MURCIA,100140,8855,Amarillo
2009,REGION DE MURCIA,5540,4455,Amarillo
2009,REGION DE MURCIA,100980,10581,Amarillo
2010,ANDALUCIA,8237346,402597,Amarillo
2010,ANDALUCIA,858840,88594,Amarillo
2010,ANDALUCIA,469160,21352,Amarillo
2010,ANDALUCIA,2068798,234880,Amarillo
2010,ANDALUCIA,152660,21782,Amarillo
2010,ANDALUCIA,677949,158747,Amarillo
2010,ANDALUCIA,678160,75581,Amarillo
2010,ANDALUCIA,1138020,122943,Amarillo
2010,ANDALUCIA,675440,77293,Amarillo
2010,ANDALUCIA,2250880,263749,Amarillo
2010,ANDALUCIA,191600,31210,Amarillo
2010,ANDALUCIA,3393265,589123,Amarillo
2010,ANDALUCIA,1240,1735,Amarillo
2010,ANDALUCIA,126940,20984,Amarillo
2010,ANDALUCIA,101340,26516,Amarillo
2010,ANDALUCIA,82860,40288,Amarillo
2010,ANDALUCIA,216860,21588,Amarillo
2010,ANDALUCIA,82520,28100,Amarillo
2010,ANDALUCIA,119660,13046,Amarillo
2010,ANDALUCIA,122280,15100,Amarillo
2010,ANDALUCIA,3637820,234325,Amarillo
2010,ANDALUCIA,849090,87696,Amarillo
2010,ANDALUCIA,493750,79111,Amarillo
2010,ANDALUCIA,1445960,235774,Amarillo
2010,ANDALUCIA,525630,57180,Amarillo
2010,ANDALUCIA,2488500,207532,Amarillo
2010,ANDALUCIA,2901888,218298,Amarillo
2010,ANDALUCIA,6989035,553225,Amarillo
2010,ANDALUCIA,7762820,671433,Amarillo
2010,ANDALUCIA,740040,116557,Amarillo
2010,ANDALUCIA,8176380,438412,Amarillo
2010,ANDALUCIA,1539190,188810,Amarillo
2010,ANDALUCIA,1946960,96366,Amarillo
2010,ANDALUCIA,998270,148806,Amarillo
2010,ANDALUCIA,755860,135828,Amarillo
2010,ANDALUCIA,1528660,137360,Amarillo
2010,ANDALUCIA,440270,67955,Amarillo
2010,ANDALUCIA,634830,40183,Amarillo
2010,ANDALUCIA,6407470,527497,Amarillo
2010,ANDALUCIA,50940,22912,Amarillo
2010,ANDALUCIA,857840,107597,Amarillo
2010,ANDALUCIA,2792800,275642,Amarillo
2010,ANDALUCIA,543960,61033,Amarillo
2010,ANDALUCIA,1578510,126766,Amarillo
2010,ANDALUCIA,468260,82665,Amarillo
2010,ANDALUCIA,4516380,568305,Amarillo
2010,ANDALUCIA,596080,58854,Amarillo
2010,ANDALUCIA,442140,30033,Amarillo
2010,ANDALUCIA,190526,17089,Amarillo
2010,ARAGON,74525,7310,Amarillo
2010,ARAGON,348180,31824,Amarillo
2010,ARAGON,261920,15621,Amarillo
2010,ARAGON,61260,4596,Amarillo
2010,ARAGON,206680,17677,Amarillo
2010,ARAGON,322795,20846,Amarillo
2010,ARAGON,176510,13396,Amarillo
2010,ARAGON,250791,17042,Amarillo
2010,ARAGON,246920,16392,Amarillo
2010,ARAGON,272408,21933,Amarillo
2010,ARAGON,112420,10470,Amarillo
2010,ARAGON,96580,8943,Amarillo
2010,ARAGON,2018836,88215,Amarillo
2010,ARAGON,300200,27810,Amarillo
2010,ARAGON,262080,19291,Amarillo
2010,ARAGON,112220,11601,Amarillo
2010,ARAGON,60420,7696,Amarillo
2010,ARAGON,136040,13978,Amarillo
2010,ARAGON,146220,14775,Amarillo
2010,ARAGON,355240,24663,Amarillo
2010,ARAGON,72000,7225,Amarillo
2010,ARAGON,90080,11214,Amarillo
2010,ARAGON,42600,5795,Amarillo
2010,ARAGON,81355,6965,Amarillo
2010,ARAGON,179780,20386,Amarillo
2010,ARAGON,365760,47361,Amarillo
2010,ARAGON,213690,21230,Amarillo
2010,ARAGON,110665,7421,Amarillo
2010,ARAGON,95900,9333,Amarillo
2010,ARAGON,202240,14825,Amarillo
2010,ARAGON,216180,25452,Amarillo
